stateid,year,public_two_yr,public_four_yr,private_not_profit,for_profit,need_income_yn,need_efc_yn,need_other_yn,need_and,need_public_two_yr,need_public_four_yr,need_private_not_profit,need_for_profit,merit_gpa_yn,merit_sat_yn,merit_other_yn,merit_and,merit_public_two_yr,merit_public_four_yr,merit_private_not_profit,merit_for_profit,combo_income_yn,combo_efc_yn,combo_other_need_yn,combo_gpa_yn,combo_sat_yn,combo_other_acad_yn,combo_and,combo_public_two_yr,combo_public_four_yr,combo_private_not_profit,combo_for_profit,field_specific,need_amt,need_number,need_avg,merit_amt,merit_number,merit_avg,combo_amt,combo_number,combo_avg
9,2016,1,1,1,0.0,0,1,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,1,1,1,1,1,0,0,29534588.0,14898,1982.0,0.0,0,0.0,11322476.0,2727,4152.0
9,2017,1,1,1,0.0,0,1,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,1,1,1,1,1,0,0,25820943.0,10932,2362.0,0.0,0,0.0,9397144.0,1967,4777.0
9,2018,1,1,1,0.0,0,1,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,1,1,1,1,1,0,0,24410620.0,9293,2627.0,0.0,0,0.0,10348678.0,2145,4825.0
9,2019,1,1,1,0.0,0,1,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,1,1,1,1,1,0,0,23910872.0,9309,2569.0,0.0,0,0.0,9508458.0,1957,4859.0
9,2020,1,1,1,0.0,0,1,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,1,1,1,1,1,0,0,22611000.0,8366,2703.0,0.0,0,0.0,10026000.0,2089,4799.0
10,2008,1,1,0,0.0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,4884800.0,2964,1648.0,3365636.0,1968,1710.0,1556268.0,1432,1087.0
10,2011,1,1,0,0.0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,4715874.0,3314,1423.0,4074702.0,3583,1137.0,1059558.0,1057,1002.0
10,2012,1,1,0,0.0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,4884800.0,3214,1520.0,5992364.0,4015,1492.0,955369.0,950,1006.0
10,2013,1,1,0,0.0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,4884800.0,2178,2243.0,6900114.0,3830,1802.0,1041917.0,966,1079.0
10,2014,1,1,0,0.0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,4884800.0,2108,2317.0,6734060.0,4321,1558.0,1011364.0,997,1014.0
10,2015,1,1,0,0.0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,4883750.0,2427,2012.0,6926837.0,4318,1604.0,1634360.0,1314,1244.0
10,2016,1,1,0,0.0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,4885850.0,2163,2259.0,6915834.0,3800,1820.0,1636862.0,1173,1395.0
12,2004,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,85712012.0,92330,928.0,235188754.0,120637,1950.0,675000.0,236,2860.0
12,2005,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,90681925.0,94837,956.0,268944369.0,130597,2059.0,675000.0,262,2576.0
12,2006,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,98914320.0,100267,987.0,306335218.0,140049,2187.0,678000.0,268,2530.0
12,2007,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,126604567.0,123377,1026.0,347014439.0,148631,2335.0,678000.0,246,2756.0
12,2008,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,136535350.0,121892,1120.0,379874911.0,159170,2387.0,672000.0,242,2777.0
12,2009,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,133515076.0,119697,1115.0,429012109.0,169366,2533.0,663000.0,241,2751.0
12,2010,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,132387009.0,123078,1076.0,423532776.0,177612,2385.0,597000.0,232,2573.0
12,2011,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,134410961.0,127094,1058.0,423269545.0,179076,2364.0,582000.0,225,2587.0
12,2012,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,133487029.0,122705,1088.0,333832498.0,174047,1918.0,288000.0,119,2420.0
12,2013,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,133205365.0,126867,1050.0,312150590.0,162980,1915.0,321000.0,138,2326.0
12,2014,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,137349732.0,125621,1093.0,303419763.0,153800,1973.0,321000.0,136,2360.0
12,2015,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,152203567.0,136799,1113.0,257201066.0,128545,2001.0,321000.0,145,2214.0
12,2016,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,149876723.0,138061,1086.0,226287272.0,110802,2042.0,321000.0,137,2343.0
12,2017,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,150762933.0,127408,1183.0,204107475.0,96806,2108.0,321000.0,137,2343.0
12,2018,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,277232786.0,206814,1340.0,382678552.0,94061,4068.0,321000.0,138,2326.0
12,2019,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,276360395.0,190859,1448.0,544262878.0,101420,5366.0,321000.0,136,2360.0
12,2020,1,1,1,1.0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,277195142.0,181337,1529.0,618413337.0,111760,5533.0,321000.0,147,2184.0
13,2004,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,872203.0,2990,292.0,301928307.0,109293,2763.0,0.0,0,0.0
13,2005,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,941061.0,3250,290.0,325339723.0,114439,2843.0,0.0,0,0.0
13,2006,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,878859.0,2654,331.0,334107798.0,107119,3119.0,0.0,0,0.0
13,2007,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,796004.0,2578,309.0,355790017.0,109359,3253.0,0.0,0,0.0
13,2008,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,933099.0,2689,347.0,353653824.0,100874,3506.0,0.0,0,0.0
13,2009,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,842113.0,2431,346.0,392286568.0,103800,3779.0,0.0,0,0.0
13,2010,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,750995.0,2608,288.0,453579100.0,109989,4124.0,0.0,0,0.0
13,2011,1,1,1,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1533983.0,4339,354.0,539506521.0,116354,4637.0,0.0,0,0.0
13,2012,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,435816990.0,115876,3761.0,0.0,0,0.0
13,2013,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,429130947.0,108568,3953.0,0.0,0,0.0
13,2014,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,454489330.0,109624,4146.0,0.0,0,0.0
13,2015,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,491651455.0,112231,4381.0,0.0,0,0.0
13,2016,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,540485328.0,116770,4629.0,0.0,0,0.0
13,2017,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,568297125.0,120963,4698.0,0.0,0,0.0
13,2018,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,614620938.0,126494,4859.0,0.0,0,0.0
13,2019,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,668711315.0,133767,4999.0,0.0,0,0.0
13,2020,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,720036761.0,139291,5169.0,0.0,0,0.0
15,2004,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,4781928.0,3792,1261.0,0.0,0,0.0,0.0,0,0.0
15,2005,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,5279272.0,3733,1414.0,0.0,0,0.0,0.0,0,0.0
15,2006,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,4888709.0,3430,1425.0,0.0,0,0.0,0.0,0,0.0
15,2007,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,7311169.0,4431,1650.0,0.0,0,0.0,498794.0,246,2028.0
15,2008,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,10582942.0,5593,1892.0,0.0,0,0.0,1000000.0,458,2183.0
15,2009,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,12790363.0,6262,2043.0,0.0,0,0.0,1462621.0,633,2311.0
15,2010,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,15224951.0,7065,2155.0,0.0,0,0.0,2995116.0,1211,2473.0
15,2011,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,19692274.0,9900,1989.0,0.0,0,0.0,2498588.0,1349,1852.0
15,2012,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,27370107.0,11439,2393.0,0.0,0,0.0,3488884.0,1618,2156.0
15,2013,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,27907233.0,11902,2345.0,0.0,0,0.0,2957062.0,1418,2085.0
15,2014,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,28158062.0,12128,2322.0,0.0,0,0.0,3497503.0,1356,2579.0
15,2015,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,29162444.0,11909,2449.0,0.0,0,0.0,3304813.0,1480,2233.0
15,2016,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,31357356.0,12793,2451.0,0.0,0,0.0,2982021.0,1442,2068.0
15,2017,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,30732432.0,12070,2546.0,0.0,0,0.0,3000090.0,1470,2041.0
15,2018,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,31528020.0,12634,2495.0,0.0,0,0.0,3003500.0,1431,2099.0
15,2019,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,30431853.0,12579,2419.0,0.0,0,0.0,2995000.0,1358,2205.0
15,2020,1,1,0,0.0,0,0,1,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,1,1,1,0,0,0,32664656.0,12801,2552.0,0.0,0,0.0,3001605.0,1378,2178.0
16,2004,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,4271349.0,7858,544.0,0.0,0,0.0
16,2005,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,4600764.0,7750,594.0,0.0,0,0.0
16,2006,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,4460416.0,7739,576.0,0.0,0,0.0
16,2007,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0.0,0,0.0,4423910.0,7869,562.0,0.0,0,0.0
16,2008,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,4186238.0,7764,539.0,1923705.0,720,2672.0
16,2009,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,5126511.0,8116,632.0,1777037.0,692,2568.0
16,2010,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,3756906.0,5862,641.0,976889.0,381,2564.0
16,2011,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,3368466.0,7851,429.0,248905.0,129,1929.0
16,2012,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,4074386.0,7850,519.0,964040.0,357,2700.0
16,2013,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,3781663.0,13250,285.0,862967.0,323,2672.0
16,2014,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,3514705.0,6560,536.0,1191258.0,451,2641.0
16,2015,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,0.0,0,0.0,4889535.0,1422,3438.0
16,2016,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,0.0,0,0.0,5091848.0,2060,2472.0
16,2017,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,0.0,0,0.0,9901424.0,3577,2768.0
16,2018,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,0.0,0,0.0,11585371.0,3698,3133.0
16,2019,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,0.0,0,0.0,14342146.0,4547,3154.0
16,2020,1,1,1,0.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0,0.0,0.0,0,0.0,21254734.0,6746,3151.0
17,2004,1,1,1,1.0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,338621485.0,158249,2140.0,4426000.0,4491,986.0,0.0,0,0.0
17,2005,1,1,1,1.0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,337190437.0,169031,1995.0,5372000.0,5458,984.0,0.0,0,0.0
17,2006,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,354365140.0,164674,2152.0,0.0,0,0.0,0.0,0,0.0
17,2007,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,391649826.0,167372,2340.0,0.0,0,0.0,0.0,0,0.0
17,2008,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,393382700.0,166957,2356.0,0.0,0,0.0,0.0,0,0.0
17,2009,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,393108404.0,164202,2394.0,0.0,0,0.0,0.0,0,0.0
17,2010,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,395715879.0,160291,2469.0,0.0,0,0.0,0.0,0,0.0
17,2011,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,403295687.0,147210,2740.0,0.0,0,0.0,0.0,0,0.0
17,2012,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,411604561.0,158349,2599.0,0.0,0,0.0,0.0,0,0.0
17,2013,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,370779466.0,140973,2630.0,0.0,0,0.0,0.0,0,0.0
17,2014,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,372188695.0,136563,2725.0,0.0,0,0.0,0.0,0,0.0
17,2015,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,357158718.0,128399,2782.0,0.0,0,0.0,0.0,0,0.0
17,2016,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,319817312.0,107057,2987.0,0.0,0,0.0,0.0,0,0.0
17,2017,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,346443191.0,121579,2850.0,0.0,0,0.0,0.0,0,0.0
17,2018,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,392476945.0,129517,3030.0,0.0,0,0.0,0.0,0,0.0
17,2019,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,392242956.0,128865,3044.0,0.0,0,0.0,0.0,0,0.0
17,2020,1,1,1,1.0,0,0,1,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,455218105.0,143124,3181.0,0.0,0,0.0,0.0,0,0.0
18,2004,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,0,1,1,1,1,0,58779975.0,32898,1787.0,0.0,0,0.0,89979254.0,37712,2386.0
18,2005,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,0,1,1,1,1,0,61363761.0,33510,1831.0,0.0,0,0.0,97538879.0,40018,2437.0
18,2006,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,0,1,1,1,1,0,62601929.0,31385,1995.0,0.0,0,0.0,108349119.0,40738,2660.0
18,2007,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,0,1,1,1,1,0,67368096.0,31556,2135.0,0.0,0,0.0,121522731.0,42936,2830.0
18,2008,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,0,1,1,1,1,0,160991977.0,65314,2465.0,0.0,0,0.0,50552458.0,46226,1094.0
18,2009,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,0,1,1,1,1,0,172801005.0,70180,2462.0,0.0,0,0.0,57776339.0,50247,1150.0
18,2010,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,0,1,1,1,1,0,159351304.0,77035,2069.0,0.0,0,0.0,56046838.0,50963,1100.0
18,2011,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,190511501.0,75507,2523.0,0.0,0,0.0,46469583.0,14039,3310.0
18,2012,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,193829868.0,80220,2416.0,0.0,0,0.0,54515996.0,15605,3493.0
18,2013,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,188406958.0,78036,2414.0,0.0,0,0.0,60176463.0,15858,3795.0
18,2014,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,147389464.0,59964,2458.0,0.0,0,0.0,119006335.0,18264,6516.0
18,2015,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,150418408.0,48844,3080.0,0.0,0,0.0,133390238.0,19361,6890.0
18,2016,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,135101208.0,41470,3258.0,0.0,0,0.0,152133813.0,20530,7410.0
18,2017,1,1,1,1.0,0,1,0,0,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,0,1,1,1,1,0,130220241.0,44424,2931.0,0.0,0,0.0,161166972.0,21502,7495.0
18,2018,1,1,1,1.0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,182830264.0,45542,4015.0,1433794.0,195,7353.0,163432772.0,21184,7715.0
18,2019,1,1,1,1.0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,155463241.0,41240,3770.0,2711598.0,371,7309.0,173957209.0,21714,8011.0
18,2020,1,1,1,1.0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,143187973.0,36174,3958.0,3875301.0,526,7367.0,167718732.0,20112,8339.0
19,2004,0,0,1,1.0,0,1,0,0,0,0,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,48740335.0,21066,2314.0,0.0,0,0.0,0.0,0,0.0
19,2005,0,0,1,1.0,0,1,0,0,0,0,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,50846903.0,21190,2400.0,0.0,0,0.0,0.0,0,0.0
